"procedure_id","procedure_name_ar","procedure_name_en","procedure_year","procedure_number","instance_date","actual_worth","row_status_code","procedure_area","property_type_id","property_type_ar","property_type_en","property_sub_type_id","property_sub_type_ar","property_sub_type_en","area_id","area_name_ar","area_name_en","actual_area","property_total_value"
"24","تقييم عقار","Property Evaluation","2006","268","21-03-2006","20000000.00","COMPLETED","4757.01","1","ارض","Land","62","تجارية","Commercial","368","البرشاء الاولى","Al Barsha First","4757.01","20000000.00"
"24","تقييم عقار","Property Evaluation","2005","278","09-05-2005","40000000.00","COMPLETED","2620.61","1","ارض","Land","62","تجارية","Commercial","269","الحمريه","Al Hamriya","2620.61","40000000.00"
"24","تقييم عقار","Property Evaluation","2006","281","27-03-2006","25000000.00","COMPLETED","7010.65","1","ارض","Land","65","صناعية","Industrial","319","راس الخور الصناعيه الثانيه","Ras Al Khor Industrial Second","7010.65","25000000.00"
"24","تقييم عقار","Property Evaluation","2006","287","28-03-2006","220000000.00","COMPLETED","5136.89","1","ارض","Land",null,"","","351","الثنيه الثالثة","Al Thanyah Third","5136.89","220000000.00"
"24","تقييم عقار","Property Evaluation","2005","300","14-05-2005","40000000.00","COMPLETED","1351.00","1","ارض","Land","62","تجارية","Commercial","244","المرقبات","Al Murqabat","1351.97","40000000.00"
"24","تقييم عقار","Property Evaluation","2008","303","03-03-2008","23500000.00","COMPLETED","1858.06","1","ارض","Land","6","سكن عمال","Labor Camp","438","الطي","Al Ttay","1858.06","23500000.00"
"24","تقييم عقار","Property Evaluation","2007","304","17-04-2007","40000000.00","COMPLETED","6813.32","1","ارض","Land","63","سكنية","Residential","315","المناره","Al Manara","6813.45","40000000.00"
"24","تقييم عقار","Property Evaluation","2002","305","25-06-2002","3600000.00","COMPLETED","367.90","1","ارض","Land","62","تجارية","Commercial","339","المرر","Al Mararr","367.90","3600000.00"
"24","تقييم عقار","Property Evaluation","2008","306","03-03-2008","19550000.00","COMPLETED","1579.35","1","ارض","Land","6","سكن عمال","Labor Camp","438","الطي","Al Ttay","1579.35","19550000.00"
"24","تقييم عقار","Property Evaluation","2009","310","24-03-2009","25819200.00","COMPLETED","1499.18","1","ارض","Land","62","تجارية","Commercial","244","المرقبات","Al Murqabat","2440.01","25819200.00"
"24","تقييم عقار","Property Evaluation","2004","318","03-05-2004","16000000.00","COMPLETED","3806.89","1","ارض","Land","63","سكنية","Residential","315","المناره","Al Manara","3806.89","16000000.00"
"24","تقييم عقار","Property Evaluation","2007","597","15-08-2007","4200000.00","COMPLETED","1393.55","1","ارض","Land","63","سكنية","Residential","232","مردف","Mirdif","1393.55","4200000.00"
"24","تقييم عقار","Property Evaluation","2009","597","10-06-2009","3000000.00","COMPLETED","696.77","1","ارض","Land","63","سكنية","Residential","232","مردف","Mirdif","696.77","3000000.00"
"24","تقييم عقار","Property Evaluation","2008","602","06-05-2008","4500000.00","COMPLETED","929.03","1","ارض","Land","63","سكنية","Residential","310","الطوار الثانيه","Al Twar Second","929.00","4500000.00"
"24","تقييم عقار","Property Evaluation","2008","603","07-05-2008","40000000.00","COMPLETED","1149.67","1","ارض","Land","62","تجارية","Commercial","368","البرشاء الاولى","Al Barsha First","1150.00","40000000.00"
"24","تقييم عقار","Property Evaluation","2006","607","04-07-2006","1711500.00","COMPLETED","227.15","1","ارض","Land","62","تجارية","Commercial","267","الرفاعه","Al Raffa","205.41","1711500.00"
"24","تقييم عقار","Property Evaluation","2009","609","18-06-2009","10000000.00","COMPLETED","1393.55","1","ارض","Land","63","سكنية","Residential","232","مردف","Mirdif","1393.55","10000000.00"
"24","تقييم عقار","Property Evaluation","2004","610","27-09-2004","5326400.00","COMPLETED","1237.10","1","ارض","Land","62","تجارية","Commercial","305","القصيص","AL QUSAIS","1237.10","5326400.00"
"24","تقييم عقار","Property Evaluation","2005","618","30-08-2005","2000000.00","COMPLETED","626.54","1","ارض","Land","63","سكنية","Residential","304","ام سقيم الثانيه","Um Suqaim Second","626.54","2000000.00"
"24","تقييم عقار","Property Evaluation","2006","618","09-07-2006","13000000.00","COMPLETED","653.57","1","ارض","Land","62","تجارية","Commercial","362","نايف","Naif","653.57","13000000.00"
"24","تقييم عقار","Property Evaluation","2009","623","23-06-2009","25000000.00","COMPLETED","935.35","1","ارض","Land","62","تجارية","Commercial","240","بور سعيد","Port Saeed","935.35","25000000.00"
"24","تقييم عقار","Property Evaluation","2009","628","28-06-2009","6688000.00","COMPLETED","1242.67","1","ارض","Land","18","مواقف","Parking","390","برج خليفة","Burj Khalifa","1242.67","6688000.00"
"24","تقييم عقار","Property Evaluation","2004","629","04-10-2004","3001000.00","COMPLETED","1394.01","1","ارض","Land","63","سكنية","Residential","370","ام سقيم الثالثه","Um Suqaim Third","1394.01","3001000.00"
"24","تقييم عقار","Property Evaluation","2004","630","05-10-2004","1200000.00","COMPLETED","1393.55","1","ارض","Land","63","سكنية","Residential","393","البرشاء الثانيه","Al Barsha Second","1393.55","1200000.00"
"24","تقييم عقار","Property Evaluation","2006","630","15-07-2006","19818810.00","COMPLETED","83692.13","1","ارض","Land","64","زراعية","Agricultural","398","العوير الأولى","Al Aweer First","83692.13","19818810.00"
"24","تقييم عقار","Property Evaluation","2004","632","06-10-2004","3560700.00","COMPLETED","2205.33","1","ارض","Land","63","سكنية","Residential","233","هور العنز","Hor Al Anz","1467.87","3560700.00"
"24","تقييم عقار","Property Evaluation","2009","632","28-06-2009","2662700.00","COMPLETED","2473.73","1","ارض","Land","62","تجارية","Commercial","345","ورسان الثالثه","Al Warsan Third","2473.73","2662700.00"
"24","تقييم عقار","Property Evaluation","2007","633","10-09-2007","1490400.00","COMPLETED","692.31","1","ارض","Land","63","سكنية","Residential","232","مردف","Mirdif","692.31","1490400.00"
"24","تقييم عقار","Property Evaluation","2005","635","10-09-2005","42000000.00","COMPLETED","4494.65","1","ارض","Land","62","تجارية","Commercial","309","القوز الصناعيه الثالثه","Al Goze Industrial Third","4494.65","42000000.00"
"24","تقييم عقار","Property Evaluation","2008","635","14-05-2008","170000000.00","COMPLETED","5008.12","1","ارض","Land",null,"","","367","السوق الكبير","Al Suq Al Kabeer","5008.12","170000000.00"
"24","تقييم عقار","Property Evaluation","2005","636","11-09-2005","1800000.00","COMPLETED","1393.55","1","ارض","Land","63","سكنية","Residential","264","ند الحمر","Nad Al Hamar","1393.55","1800000.00"
"24","تقييم عقار","Property Evaluation","2009","640","28-06-2009","8500000.00","COMPLETED","1393.55","1","ارض","Land","63","سكنية","Residential","369","البرشاء الثالثه","Al Barsha Third","1394.00","8500000.00"
"24","تقييم عقار","Property Evaluation","2004","642","10-10-2004","2000000.00","COMPLETED","1227.06","1","ارض","Land","63","سكنية","Residential","230","ابو هيل","Abu Hail","1227.06","2000000.00"
"24","تقييم عقار","Property Evaluation","2004","644","12-10-2004","10000000.00","COMPLETED","421.78","1","ارض","Land","62","تجارية","Commercial","362","نايف","Naif","421.71","10000000.00"
"24","تقييم عقار","Property Evaluation","2008","645","14-05-2008","28589000.00","COMPLETED","4829.10","1","ارض","Land","62","تجارية","Commercial","348","القوز الرابعه","Al Goze Fourth","4829.10","28589000.00"
"24","تقييم عقار","Property Evaluation","2008","649","15-05-2008","27000000.00","COMPLETED","1858.06","1","ارض","Land","6","سكن عمال","Labor Camp","395","جبل على الصناعية الأولى","Jabal Ali Industrial First","1858.06","27000000.00"
"24","تقييم عقار","Property Evaluation","2005","653","25-09-2005","9600800.00","COMPLETED","1114.93","1","ارض","Land","62","تجارية","Commercial","368","البرشاء الاولى","Al Barsha First","1114.93","9600800.00"
"24","تقييم عقار","Property Evaluation","2007","654","19-09-2007","120000000.00","COMPLETED","2146.34","1","ارض","Land","62","تجارية","Commercial","240","بور سعيد","Port Saeed","2146.34","120000000.00"
"24","تقييم عقار","Property Evaluation","2008","654","18-05-2008","12000000.00","COMPLETED","746.29","1","ارض","Land","63","سكنية","Residential","317","جميرا الاولى","Jumeirah First","746.29","12000000.00"
"24","تقييم عقار","Property Evaluation","2004","656","18-10-2004","900000.00","COMPLETED","237.92","1","ارض","Land","63","سكنية","Residential","233","هور العنز","Hor Al Anz","237.92","900000.00"
"24","تقييم عقار","Property Evaluation","2007","659","23-09-2007","12000000.00","COMPLETED","2322.58","1","ارض","Land","63","سكنية","Residential","232","مردف","Mirdif","2563.80","12000000.00"
"24","تقييم عقار","Property Evaluation","2006","669","19-07-2006","18500000.00","COMPLETED","3076.48","1","ارض","Land","62","تجارية","Commercial","247","الخبيصى","Al Khabeesi","1538.29","18500000.00"
"24","تقييم عقار","Property Evaluation","2008","670","20-05-2008","12000000.00","COMPLETED","893.08","1","ارض","Land","63","سكنية","Residential","303","ام سقيم الاولى","Um Suqaim First","893.08","12000000.00"
"24","تقييم عقار","Property Evaluation","2008","671","21-05-2008","45000000.00","COMPLETED","3534.49","1","ارض","Land","63","سكنية","Residential","304","ام سقيم الثانيه","Um Suqaim Second","3534.50","45000000.00"
"24","تقييم عقار","Property Evaluation","2006","672","19-07-2006","35384400.00","COMPLETED","10957.72","1","ارض","Land",null,"","","319","راس الخور الصناعيه الثانيه","Ras Al Khor Industrial Second","10957.72","35384400.00"
"24","تقييم عقار","Property Evaluation","2004","677","22-11-2004","1350000.00","COMPLETED","1393.55","1","ارض","Land","63","سكنية","Residential","264","ند الحمر","Nad Al Hamar","1393.55","1350000.00"
"24","تقييم عقار","Property Evaluation","2008","681","26-05-2008","2163600.00","COMPLETED","446.68","1","ارض","Land","63","سكنية","Residential","328","الجافليه","Al Jafliya","446.68","2163600.00"
"24","تقييم عقار","Property Evaluation","2007","684","10-10-2007","16000000.00","COMPLETED","126.16","1","ارض","Land","62","تجارية","Commercial","254","البطين","Al Buteen","115.50","16000000.00"
"24","تقييم عقار","Property Evaluation","2008","685","26-05-2008","25260000.00","COMPLETED","2346.73","1","ارض","Land","62","تجارية","Commercial","361","محيصنه الرابعه","Muhaisanah Fourth","2346.73","25260000.00"
"24","تقييم عقار","Property Evaluation","2004","686","23-11-2004","1300000.00","COMPLETED","1003.35","1","ارض","Land","63","سكنية","Residential","300","الراشديه","Al Rashidiya","1003.35","1300000.00"
"24","تقييم عقار","Property Evaluation","2008","689","27-05-2008","30000000.00","COMPLETED","523.42","1","ارض","Land","62","تجارية","Commercial","266","السطوه","Al Satwa","227.61","30000000.00"
"24","تقييم عقار","Property Evaluation","2009","690","16-07-2009","40000000.00","COMPLETED","1373.01","1","ارض","Land","62","تجارية","Commercial","367","السوق الكبير","Al Suq Al Kabeer","1322.10","40000000.00"
"24","تقييم عقار","Property Evaluation","2004","694","28-11-2004","57819700.00","COMPLETED","53716.24","1","ارض","Land","65","صناعية","Industrial","373","القوز الصناعيه الرابعه","Al Goze Industrial Fourth","53716.26","57819700.00"
"24","تقييم عقار","Property Evaluation","2005","695","16-10-2005","2500000.00","COMPLETED","211.35","1","ارض","Land","62","تجارية","Commercial","271","الكرامه","Al Karama","422.71","2500000.00"
"24","تقييم عقار","Property Evaluation","2008","696","29-05-2008","10000000.00","COMPLETED","1393.55","1","ارض","Land","63","سكنية","Residential","304","ام سقيم الثانيه","Um Suqaim Second","1393.55","10000000.00"
"24","تقييم عقار","Property Evaluation","2008","698","29-05-2008","1800000.00","COMPLETED","282.89","1","ارض","Land","63","سكنية","Residential","233","هور العنز","Hor Al Anz","283.00","1800000.00"
"24","تقييم عقار","Property Evaluation","2005","702","17-10-2005","8000000.00","COMPLETED","1486.45","1","ارض","Land","63","سكنية","Residential","304","ام سقيم الثانيه","Um Suqaim Second","1486.00","8000000.00"
